0;"09-2014/0001";17;05.09.2014;"26";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung Miewagen (0%)";1000;0,00;100,00;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;17;;;"";"";"";"";;;;0
0;"09-2014/0001";17;05.09.2014;"26";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung Miewagen (0%)";4105;100,00;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;17;;;"";"";"";"";;;;0
0;"09-2014/0001";18;05.09.2014;"27";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung HF-KU 3000";1000;0,00;9,98;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;18;;;"";"";"";"";;;;0
0;"09-2014/0001";18;05.09.2014;"27";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung HF-KU 3000";4105;9,98;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;18;;;"";"";"";"";;;;0
0;"09-2014/0001";19;05.09.2014;"28";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Portokosten";1000;0,00;22,65;0,00;0,00;4188;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;19;;;"";"";"";"";;;;0
0;"09-2014/0001";19;05.09.2014;"28";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Portokosten";4188;22,65;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;19;;;"";"";"";"";;;;0
0;"09-2014/0001";20;05.09.2014;"29";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Hänel / Rep. Rasenmäher";1000;0,00;15,75;0,00;0,00;4175;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;20;;;"";"";"";"";;;;0
0;"09-2014/0001";20;05.09.2014;"29";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Hänel / Rep. Rasenmäher";4175;15,75;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;20;;;"";"";"";"";;;;0
0;"09-2014/0001";21;09.09.2014;"30";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Portokosten";1000;0,00;62,65;0,00;0,00;4188;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;21;;;"";"";"";"";;;;0
0;"09-2014/0001";21;09.09.2014;"30";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Portokosten";4188;62,65;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;21;;;"";"";"";"";;;;0
